MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
9,1,0,3,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,7.38
11,2,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,4.92
6,4,0,82,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,5.82
12,3,0,11,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,4.47
10,7,0,13,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,4.47
1,5,0,52,Mesa Airlines Inc.,0.0,9.131157116170832e-05,10,0.0,7.61
12,5,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,7.16
2,3,0,17,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,22,0.0,5.82
4,7,0,46,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,4.92
8,2,0,17,JetBlue Airways,0.0001600389254787,0.0001268661761139,2,0.0,4.03
4,2,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,12.3
2,5,0,23,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,8.28
11,1,0,48,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,4.03
6,1,0,26,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,12.08
2,3,0,9,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,12.75
4,2,0,17,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,12.3
10,6,1,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,8.28
4,2,0,5,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,3.8
11,6,0,56,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,8.72
6,2,0,84,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.28
6,3,0,37,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,9.84
11,5,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,13.2
4,1,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.49
5,1,0,56,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,7.61
2,7,0,29,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,10.51
7,7,0,57,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,10.07
8,2,0,44,JetBlue Airways,0.0001600389254787,0.0001268661761139,19,0.0,7.83
10,2,0,3,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,13.87
5,7,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,10.74
12,6,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,7.61
12,4,0,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,4.25
10,5,0,59,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,11.41
9,6,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,6.93
5,1,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,7.83
11,5,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,2.91
2,6,1,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,7.38
10,1,0,63,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,6.49
6,5,0,32,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,7.38
10,1,0,24,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,6.26
2,4,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.5
3,1,0,84,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,10.96
7,7,0,6,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,6.26
9,7,1,21,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,14.32
3,4,0,60,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,7.16
3,5,0,18,JetBlue Airways,0.0001600389254787,0.0001268661761139,10,0.0,12.97
7,6,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,22,0.0,11.41
6,3,0,6,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,5.82
6,6,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.17
9,7,1,20,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,4,0.0,8.5
10,5,0,73,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,6.93
8,5,0,27,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,1,0.0,5.82
12,5,0,21,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,2.46
5,5,0,63,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,8.5
7,2,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,10.07
4,6,1,30,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.38
1,3,0,29,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,13.65
1,3,0,9,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,14,0.0,4.92
8,5,0,86,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,7.16
11,1,0,81,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,4.03
9,5,0,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,10.07
6,1,1,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,15.43
4,2,0,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,10.51
3,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,10.29
9,7,0,15,JetBlue Airways,0.0001600389254787,0.0001268661761139,5,0.0,7.83
9,7,0,4,JetBlue Airways,0.0001600389254787,0.0001268661761139,18,0.0,5.82
6,3,0,82,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,4.47
12,6,0,46,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,8.5
2,6,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,5.37
11,6,0,80,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.26
10,6,0,4,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,10.51
12,2,0,30,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,5,0.0,10.51
3,5,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,14.99
5,6,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.71
10,4,0,27,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.93
1,3,0,5,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,14.54
11,3,0,16,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,4.7
12,3,0,73,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,10.96
9,1,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,8.5
10,1,0,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,8,0.0,11.86
6,1,0,56,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,6.93
3,2,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,10.07
5,2,0,12,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,8.72
4,3,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,5.82
7,2,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,6.93
2,5,1,37,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,9.4
10,2,0,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,5.82
11,7,0,3,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,6.04
8,1,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.82
11,3,0,10,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,1,0.0,9.17
12,5,0,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,11.63
3,7,0,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,18.12
9,6,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,9.62
12,1,0,46,Comair Inc.,0.0,8.999810569042966e-05,9,0.0,9.84
8,7,0,45,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,8,0.0,9.17
9,3,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.49
12,7,0,53,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,17.9
8,5,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,5.14
12,1,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,2.24
12,3,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.25
11,4,0,5,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,10.07
3,5,0,33,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,8.05
7,4,0,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,13.65
2,4,1,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.59
1,7,0,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,12,0.0,8.05
10,1,0,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,4.92
1,7,1,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,11.18
6,7,0,36,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,11.63
12,4,0,13,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,5,0.0,1.79
9,2,0,49,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,6.04
4,1,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,11.41
4,2,0,25,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,7.61
6,7,0,34,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,3,0.0,10.51
5,1,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.93
7,3,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,6.04
12,1,0,8,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,4.25
12,1,0,26,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,7.83
3,7,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,22,0.0,10.29
4,7,1,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,16.33
1,5,0,93,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,10.07
9,5,1,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,5.59
9,7,0,12,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,7.16
9,4,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,7.38
10,5,0,30,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,5.82
8,2,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.47
3,1,0,84,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,14.99
8,2,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,4.92
7,7,0,35,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,6.49
5,4,0,5,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,10.51
12,7,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,9.4
11,4,0,43,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,8.5
4,4,0,10,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,11.18
8,5,1,36,Mesa Airlines Inc.,0.0,9.131157116170832e-05,4,0.0,8.5
12,2,0,74,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,7.61
1,1,0,22,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,8.72
8,3,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,5.14
9,3,1,3,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,7.61
6,3,0,52,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,9.84
8,5,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,3.36
9,5,0,74,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,5.59
6,5,0,41,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.28
3,4,1,17,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,19.24
8,3,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,4.25
1,2,0,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,4.7
12,6,0,11,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,11.86
2,1,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,10.74
8,3,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,6.04
10,4,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,8.72
6,4,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,11.86
12,7,0,45,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,11.41
10,2,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,2.91
5,5,0,27,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,5.59
10,5,0,69,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.93
1,1,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,4.92
9,3,0,14,JetBlue Airways,0.0001600389254787,0.0001268661761139,16,0.0,6.93
7,2,0,34,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,8.72
4,1,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,8.5
11,2,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,5.82
9,1,0,75,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,4.7
9,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,6.71
4,3,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.26
1,7,0,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,11.18
4,4,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,8.28
8,4,0,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,12.08
3,5,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,4.25
3,4,0,17,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,7,0.0,11.41
2,1,0,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,11.63
4,7,0,75,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,5.59
7,7,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,6.71
1,1,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,9.62
11,7,0,51,Atlantic Southeast Airlines,0.0,0.0001998053656534,0,0.0,9.4
10,6,0,82,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,8.28
3,1,0,24,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,2.3,14.32
12,1,0,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.72
11,1,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,2.91
7,3,1,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,5.82
11,4,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,6.71
2,6,0,51,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.38
12,2,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.61
3,2,0,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,4.47
9,6,0,19,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,5.82
2,3,1,86,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,12.53
8,5,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,5.59
3,1,0,44,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.38
12,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,3.8
9,6,0,34,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,8.5
1,5,0,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,6.04
3,7,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,12.75
9,4,1,34,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.05
10,3,0,34,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,6.49
4,1,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,10.07
10,5,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.51
6,7,1,48,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,9.62
5,5,1,20,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,13.2
6,5,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,7.38
10,2,0,44,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,6.49
3,6,1,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,9,0.0,9.62
2,7,0,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,22,0.0,8.5
5,7,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.93
4,7,0,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,7.83
4,3,0,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,6.26
5,6,0,8,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,10.74
2,1,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,5.82
9,2,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,8.95
10,6,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,5.59
1,2,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,4.92
6,1,0,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.93
11,1,1,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,3.8
8,1,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.47
5,2,0,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,8.05
6,1,0,54,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,8.95
6,3,0,51,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,9.4
9,6,0,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,19,0.0,12.75
7,2,0,20,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,7.38
1,3,0,45,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.93
12,7,0,7,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,8.28
7,2,1,30,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,12.3
9,2,0,30,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,10.51
7,7,0,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,6.26
5,2,1,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,12.3
7,7,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,6.49
7,3,0,53,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,4.03
2,2,1,16,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,5.37
8,6,0,9,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,3.8
11,7,0,26,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,6.49
12,1,0,58,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,9.4
5,3,0,3,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,7,0.0,8.95
12,5,0,56,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,14.54
5,4,1,30,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,14.99
2,3,0,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,4.03
2,7,0,24,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,6.26
9,3,0,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.61
3,7,0,3,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,15.21
4,6,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,14.32
9,2,0,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.29
5,4,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,8.95
4,6,0,74,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,3.58
11,3,0,61,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,6.49
7,2,0,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,12.53
5,7,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,9.62
10,2,0,7,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,2.01
7,2,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.4
7,2,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.49
7,1,0,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,4.92
11,7,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.25
1,6,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,2.91
11,2,0,3,Endeavor Air Inc.,0.0,9.351277617445625e-05,14,0.0,5.82
4,6,1,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,11.63
12,2,0,24,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,8.5
11,3,0,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,5.37
12,2,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.05
5,6,0,20,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,4.47
10,5,0,42,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,10.96
3,1,0,36,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,10.29
12,7,0,4,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,8.95
7,4,0,4,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,1,0.0,3.36
8,2,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,5.82
8,4,1,27,JetBlue Airways,0.0001600389254787,0.0001268661761139,7,0.0,7.61
12,1,0,5,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,4.03
10,6,1,35,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,14,0.0,7.16
7,6,0,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,12.75
8,4,0,78,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,6.93
8,7,0,29,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,3.8
2,2,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.49
5,7,0,25,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,14,0.0,9.84
5,7,0,13,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,9.17
1,1,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,9.62
12,3,0,9,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.7
8,7,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,6.93
4,6,0,55,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,11.41
5,5,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,9.4
4,1,0,68,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,3.13
5,4,0,17,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,9.84
